ID,Product Name,Quantity,Date
P631,breadstick,5.0,2024-10-12
P632,top loin beef,4.0,2024-10-20
P633,tamales,5.0,2024-10-04
P634,summer sausage,3.0,2024-10-11
P635,natural almonds,1.0,2024-09-22
P636,szechuan oil,5.0,2024-10-12
P637,dried blueberries,5.0,2024-09-22
P638,matzo cake meal,3.0,2024-09-22
P639,quaker maple and brown suger high-fiber oatmeal,4.0,2024-09-26
P640,pillsbury ready made pie dough,4.0,2024-10-13
P641,frosted mini-wheats cereal,4.0,2024-10-05
P642,individual size prepared prebaked pizza crusts,1.0,2024-10-02
P643,crouton,1.0,2024-10-04
P644,bone-in beef rib roast,2.0,2024-10-04
P645,bob evans sausage,1.0,2024-10-18
P646,vanilla-flavored rice milk,2.0,2024-09-25
P647,blue crab meat,4.0,2024-10-02
P648,date honey,3.0,2024-10-14
P649,ground turkey,5.0,2024-09-24
P650,turkey chili without beans,5.0,2024-09-28
P651,vanilla-flavored syrup,5.0,2024-09-26
P652,unsweetened raspberry,4.0,2024-10-01
P653,white potato,4.0,2024-10-08
P654,salt-packed anchovy fillet,4.0,2024-10-07
P655,pear,4.0,2024-09-28
P656,drumstick leaves,4.0,2024-10-08
P657,rice vinegar,1.0,2024-10-06
P658,"lemon, juice and pulp of",1.0,2024-09-24
P659,pillsbury frozen oven baked flaky layers biscuits,4.0,2024-09-28
P660,branston pickle,3.0,2024-09-28
P661,vanilla candy coating,1.0,2024-10-08
P662,hershey's semi-sweet chocolate chips,4.0,2024-10-14
P663,yellow aji limo chiles,1.0,2024-09-25
P664,canning salt,5.0,2024-10-16
