ID,Product Name,Quantity,Date
P628,yellow cornmeal,4.0,2024-10-16
P629,lean ground meat,2.0,2024-10-06
P630,turkey drippings,1.0,2024-10-06
P631,radiatore,5.0,2024-09-23
P632,pork knuckles,1.0,2024-10-06
P633,szechuan oil,2.0,2024-09-21
P634,greek dressing,2.0,2024-10-10
P635,unsalted pistachio nuts,4.0,2024-10-05
P636,cooked sticky rice,4.0,2024-10-12
P637,pillsbury refrigerated crusty french loaf,5.0,2024-09-28
P638,shredded chicken with barbecue sauce,5.0,2024-10-03
P639,straw mushroom,1.0,2024-10-13
P640,hot red chili peppers,4.0,2024-09-20
P641,boneless leg of lamb,4.0,2024-10-01
P642,mrs. dash tomato basil garlic seasoning,2.0,2024-09-30
P643,instant chicken bouillon,1.0,2024-09-27
P644,sour dill pickle,4.0,2024-09-24
P645,raw cashews,1.0,2024-10-18
P646,healthy request cream of mushroom soup,3.0,2024-10-04
P647,meyer lemons,5.0,2024-10-07
P648,basil seeds,2.0,2024-09-20
P649,eggplant spread,2.0,2024-10-06
P650,coconut syrup,3.0,2024-10-08
P651,i can't believe it's not butter! spray original,4.0,2024-10-13
P652,store-bought bordelaise sauce,3.0,2024-10-13
P653,sweet marsala wine,5.0,2024-09-26
P654,chung choi,5.0,2024-09-23
P655,reduced-fat cheese,3.0,2024-10-17
