ID,Product Name,Quantity,Date
P671,plain breadcrumbs,4,2024-10-20
P672,quick cooking yellow grits,1,2024-10-09
P673,orange bell pepper,5,2024-10-12
P674,salad seasoning,1,2024-10-15
P675,tomatoes with spicy red pepper,1,2024-09-24
P676,hamburger helper lasagna macaroni,5,2024-09-26
P677,five-cheese italian dressing,2,2024-10-10
P678,lemon-flavored liqueur,3,2024-10-02
P679,fat-free chocolate milk,4,2024-09-22
P680,large scallop,3,2024-10-11
P681,pillsbury grands! flaky layers refrigerated biscuits,1,2024-10-18
P682,hash brown,2,2024-10-06
P683,psyllium husks,2,2024-10-08
P684,chocolate candy melts,4,2024-10-05
P685,hershey cherry cordial chocolate kisses,1,2024-10-10
P686,royal icing,5,2024-10-10
P687,raspberry-lime juice,4,2024-10-01
P688,pickled ginger,4,2024-10-20
P689,cocoa krispies cereal,3,2024-10-04
P690,aubergine,1,2024-09-30
P691,yuzu juice,4,2024-09-28
P692,butter-flavored sprinkles,1,2024-10-11
P693,instant coffee crystals,1,2024-10-12
P694,tomato sauce with italian seasoning,4,2024-10-06
P695,caesar salad dressing,4,2024-10-17
P696,"limes, juice of",2,2024-10-09
P697,dark chocolate couverture,1,2024-10-07
P698,boneless beef round steak,4,2024-10-08
P699,hot roll mix,5,2024-10-15
P700,salt-free tomato sauce,1,2024-10-14
P701,baby apricots,2,2024-09-26
P702,chicken and herb couscous mix,5,2024-09-28
P703,chinese celery,1,2024-10-16
P704,garlic scape,3,2024-09-25
P705,bean paste,4,2024-10-06
P706,dried herbs,2,2024-10-19
P707,cannoli shells,1,2024-10-14
P708,epazote leaves,4,2024-09-26
P709,chinese barbecue pork,5,2024-10-14
P710,greek olives,3,2024-10-16
P711,hard candies,3,2024-09-20
P712,cranberry juice,4,2024-10-03
P713,organic free range fat free chicken broth,5,2024-10-09
P714,extra-large egg yolk,2,2024-10-18
P715,fat free chicken broth,2,2024-10-10
P716,instant maple and brown sugar oatmeal,5,2024-10-03
P717,vegetable dip,5,2024-09-25
P718,stewed fruit,4,2024-09-20
P719,blackstrap molasses,2,2024-10-04
P720,top sirloin steak,5,2024-10-14
P721,scrod fillets,3,2024-10-02
P722,crawfish,3,2024-10-14
P723,brazil nut,1,2024-10-13
P724,tuvar dal,5,2024-09-29
P725,whole grain dijon mustard,3,2024-10-10
P726,vanilla cupcakes,1,2024-09-26
P727,bell pepper,2,2024-09-23
P728,grand marnier,5,2024-10-20
P729,citric acid,3,2024-10-06
P730,hungarian sausage,3,2024-10-17
P731,sugar-free milk chocolate candy bars,3,2024-10-12
P732,evaporated goat's milk,4,2024-10-11
P733,sherbet,2,2024-10-12
P734,boneless turkey breast,4,2024-09-21
P735,corn kernel,2,2024-09-26
P736,wax bean,1,2024-10-09
P737,graham wafer crust,2,2024-10-13
P738,toasted sliced almonds,3,2024-10-15
P739,hot pepper paste,1,2024-09-23
P740,calrose rice,2,2024-10-14
P741,low-fat saltine crackers,2,2024-10-13
P742,bread machine flour,1,2024-09-23
P743,candy,5,2024-10-19
P744,salted herrings,3,2024-09-27
P745,coco lopez,1,2024-10-05
P746,corn muffin mix,2,2024-09-20
P747,wine biscuits,3,2024-10-20
P748,stravecchio cheese,5,2024-09-23
P749,monterey jack-style soy cheese,2,2024-10-08
P750,cinnamon biscuits,1,2024-09-21
P751,blue crab meat,1,2024-10-17
P752,rindless bacon,2,2024-10-03
P753,kidney bean,1,2024-10-13
P754,frito corn chip,2,2024-10-10
P755,breadsticks,2,2024-10-09
P756,frozen cut green beans,4,2024-10-05
P757,guanabana nectar,2,2024-10-19
P758,roasted bell pepper hummus,2,2024-10-08
P759,soybean oil,3,2024-10-12
P760,hershey's fudge topping,2,2024-09-30
P761,butter flavor crisco,3,2024-10-15
P762,cream sherry,3,2024-10-09
P763,lentil soup,2,2024-10-04
P764,rondele cheese,4,2024-10-01
P765,white candy coating,3,2024-10-18
P766,pearl onions,1,2024-10-05
P767,boneless skinless chicken breasts,5,2024-09-24
P768,fruit-fresh produce protector,1,2024-10-14
P769,blueberry juice,5,2024-10-04
P770,kahlua hazelnut,4,2024-09-28
P771,lean beef bacon,5,2024-10-17
P772,yellowfin tuna steaks,4,2024-09-27
P773,campbell's condensed cream of celery soup,2,2024-09-25
P774,sausage,3,2024-10-16
P775,mild italian sausage,2,2024-09-29
P776,canned green beans,2,2024-09-24
P777,fudge marble cake mix,3,2024-09-28
P778,espresso beans,1,2024-10-15
P779,fine graham cracker crumbs,3,2024-10-17
P780,blueberries in light syrup,3,2024-09-23
P781,fresh thyme sprig,3,2024-10-07
P782,active dry yeast,1,2024-10-05
P783,green starlight mints,4,2024-10-05
P784,dark sesame oil,1,2024-10-01
P785,filbert nuts,2,2024-10-20
P786,long-grain white rice,1,2024-09-25
P787,beef hot links,1,2024-10-15
P788,uncle ben's brown and wild rice and mushrooms,4,2024-09-20
P789,bock beer,1,2024-10-10
P790,danish blue cheese,3,2024-10-17
P791,italian spices,5,2024-10-13
P792,all purpose greek seasoning,3,2024-10-14
P793,"tangerine, juice of",4,2024-10-19
P794,quick-cooking oats,1,2024-10-06
P795,roux,2,2024-10-12
P796,szechwan pepper,4,2024-10-16
P797,"ruby red grapefruit, juice of",5,2024-10-09
P798,pretzels,3,2024-10-13
P799,chocolate wafer cookies,2,2024-09-20
P800,cucumber juice,3,2024-09-20
P801,fat free ranch dressing,1,2024-09-27
P802,sweet red pepper strips,2,2024-10-05
P803,horseradish root,2,2024-09-22
P804,pav bhaji masala,2,2024-09-25
P805,turban squash,4,2024-10-03
P806,lamb tenderloins,5,2024-09-22
P807,canned sour cherries,1,2024-10-12
P808,honeydew balls,2,2024-10-17
P809,chocolate chip cookie mix,3,2024-10-02
P810,canned vegetables,2,2024-10-11
P811,chocolate cake,1,2024-10-15
P812,miniature butterfinger candy bars,1,2024-10-13
P813,reduced-fat smoked turkey breast,1,2024-09-23
P814,louis rich turkey bacon,1,2024-10-07
P815,english pea,1,2024-09-22
P816,kirschwasser,5,2024-10-20
P817,yellow corn flour,1,2024-10-10
P818,angel flake coconut,4,2024-10-06
P819,kraft 2% american cheese singles,2,2024-10-04
P820,vegetarian kielbasa,2,2024-09-20
P821,raw egg yolks,3,2024-10-14
P822,spreadable cheese with garlic and herbs,4,2024-09-20
P823,pear vodka,2,2024-10-11
P824,baking mix,3,2024-10-12
P825,aloe vera gel,5,2024-10-08
P826,salmon liquid,2,2024-10-12
P827,ground masticha,3,2024-09-25
P828,reduced-fat monterey jack cheese,4,2024-10-07
P829,olive bread,3,2024-10-07
P830,carrot cake mix,5,2024-10-04
P831,dubonnet red,5,2024-09-29
P832,dried red peppers,2,2024-10-11
P833,lager beer,2,2024-10-16
P834,knorr vegetable soup mix,3,2024-09-24
P835,fiori di sicilia extract,4,2024-10-17
P836,onion mushroom dressing,4,2024-10-18
P837,oil replacement,5,2024-09-28
P838,noodles,3,2024-09-27
P839,shark steak,2,2024-09-26
P840,whole mushrooms,3,2024-10-03
P841,green onion,5,2024-10-04
P842,sweet red onions,2,2024-09-29
P843,sugar rolled dates,1,2024-10-07
P844,blackening seasoning,2,2024-10-09
P845,milk solids,3,2024-09-26
P846,35 % fresh cream,1,2024-10-03
P847,spanish ham,1,2024-09-22
P848,pork rib chops,3,2024-09-23
P849,gorgonzola,2,2024-09-24
P850,gray salt,1,2024-10-16
P851,quick-cooking wild rice,3,2024-10-02
P852,hebrew national beef franks,1,2024-10-20
P853,grey poupon dijon mustard,3,2024-09-22
P854,banana cream instant pudding,4,2024-10-06
P855,persimmon pulp,1,2024-09-28
P856,orange slices,4,2024-10-04
P857,dark chocolate bars,1,2024-10-01
P858,maltesers,3,2024-10-14
P859,flexible plastic straws,3,2024-10-17
P860,orange strips,1,2024-10-08
P861,onion white,3,2024-10-10
P862,pear baby food,2,2024-09-29
P863,cooked salmon,5,2024-10-10
P864,oscar mayer real bacon bits,1,2024-10-07
P865,boneless center cut pork chop,2,2024-10-10
P866,chocolate-covered cherries,2,2024-10-15
P867,corn and tomato salsa,4,2024-10-15
P868,chocolate cream-filled chocolate sandwich cookies,5,2024-10-04
P869,cajun blackened spice mix,4,2024-09-29
P870,mesquite powder,1,2024-10-13
P871,low calorie raspberry drink mix,1,2024-10-11
P872,canned pears,3,2024-09-28
P873,flax seed oil,3,2024-09-20
P874,herb seasoning mix,4,2024-09-30
P875,barilla mushroom & garlic sauce,2,2024-09-21
P876,jell-o pudding mix,1,2024-10-01
P877,red river hot cereal,5,2024-09-28
P878,fat-free whipped topping,4,2024-09-29
P879,ranch style black-eyed peas with jalapenos,3,2024-10-09
P880,pale dry ginger ale,1,2024-10-15
P881,cornmeal,2,2024-10-05
P882,lime pepper seasoning,3,2024-09-27
P883,tri-colored fusilli,3,2024-09-20
P884,reduced-fat sour cream,3,2024-09-28
P885,boneless round steak,1,2024-10-03
P886,reduced-fat graham cracker crumbs,4,2024-10-03
P887,vanilla flavoring,3,2024-10-03
P888,flax seeds,5,2024-09-26
P889,unsweetened grape juice,5,2024-10-20
P890,miniature oreo cookies,2,2024-10-18
P891,hazelnut-flavored coffee creamer,5,2024-10-18
P892,pigs tail,1,2024-10-01
P893,campbell's condensed cream of asparagus soup,3,2024-10-02
P894,oven-roasted deli chicken,2,2024-10-10
P895,green onions with top,2,2024-10-19
P896,miniature m&m's chocolate candies,5,2024-09-21
P897,nilla wafer crumbs,3,2024-10-13
P898,pork gravy,3,2024-09-22
P899,rolled oats,5,2024-09-26
P900,cornmeal pizza crust,1,2024-09-25
P901,italian bread,1,2024-10-13
P902,fresh lump crabmeat,1,2024-10-17
P903,toasted breadcrumbs,5,2024-09-20
P904,sauvignon blanc wine,2,2024-09-24
P905,brown lentils,1,2024-10-16
P906,white chocolate bark,2,2024-10-03
P907,powdered lemon grass,3,2024-09-29
P908,smuckers baking healthy oil & shortening,5,2024-09-29
P909,char siu sauce,4,2024-10-07
P910,boneless pork butt,2,2024-10-10
P911,apple liqueur,4,2024-10-05
P912,tim tam biscuits,1,2024-09-21
P913,whole cumin seeds,5,2024-09-25
P914,cheddar cheese cube,1,2024-10-18
P915,marzipan,4,2024-10-07
P916,beef tips,4,2024-10-13
P917,pineapple passion sorbet,4,2024-10-05
P918,peach yogurt,1,2024-09-28
P919,garbanzo bean miso,4,2024-09-27
P920,picante salsa,4,2024-09-25
P921,sausage pattie,5,2024-10-01
P922,cottage roll,5,2024-10-14
P923,seasoned sea salt,3,2024-10-20
P924,butter powder,3,2024-09-29
P925,peas and pearl onions,2,2024-10-16
P926,jar,4,2024-10-14
P927,green tea leaves,2,2024-10-20
P928,fat-free chocolate instant pudding mix,4,2024-09-22
P929,herbsaint,4,2024-10-20
P930,dried chamomile,4,2024-09-28
P931,au jus sauce,5,2024-10-08
P932,fresh sage,3,2024-10-19
P933,chipits,2,2024-09-20
P934,beef cutlet,2,2024-10-02
P935,curing salt,2,2024-10-02
P936,broken pretzel,1,2024-09-30
P937,breaded chicken tenders,3,2024-10-17
P938,fondant,1,2024-09-21
P939,mini chocolate chips,2,2024-10-08
P940,shredded reduced fat cheddar cheese,2,2024-10-08
P941,cream of potato soup,4,2024-10-11
P942,tabasco sauce,1,2024-10-20
P943,red curry paste,4,2024-10-15
P944,sugar cookies,5,2024-09-25
P945,fillet of sole,3,2024-09-23
P946,yellow bell pepper,1,2024-10-03
P947,lolly pops,1,2024-10-20
P948,rusks,5,2024-10-08
P949,apricot,5,2024-10-08
P950,turkey breast half,3,2024-10-03
P951,date filling,4,2024-10-11
P952,hamburger helper cheeseburger macaroni,5,2024-10-05
P953,dried greek oregano,4,2024-09-26
P954,turkey strips,4,2024-09-21
P955,textured soy protein flakes,1,2024-09-27
P956,red shallot,3,2024-10-13
P957,bass fillets,3,2024-09-30
P958,glace cherries,4,2024-10-13
P959,black rice,3,2024-10-16
P960,roll of pork sausage,3,2024-10-13
P961,"blood orange, juice of",5,2024-10-14
P962,potato and leek soup,1,2024-10-08
P963,frozen miniature phyllo tart shells,1,2024-10-03
P964,confectioner's coating,1,2024-10-10
P965,vegetable broth,5,2024-10-03
P966,blackberry jam,3,2024-10-14
P967,kimion,1,2024-10-14
P968,boneless beef loin,2,2024-10-15
P969,noodle flavoring,4,2024-09-22
P970,low-calorie lemonade drink mix,1,2024-09-22
P971,8-inch pre-baked crumb crust,1,2024-10-18
P972,ice cream cones,3,2024-09-21
P973,"lemons, juice and zest of",1,2024-10-20
P974,low-fat small-curd cottage cheese,4,2024-09-28
P975,dutch-processed cocoa powder,1,2024-10-19
P976,black forest ham,5,2024-10-18
P977,vanilla wafers,2,2024-10-06
P978,pork and beans in tomato sauce,5,2024-10-18
P979,pickled cauliflower,2,2024-10-14
P980,beef-flavored vegetarian seasoning,5,2024-09-20
P981,field mushroom,3,2024-09-22
P982,broccoli cheese soup,2,2024-09-21
P983,sweet brown rice,5,2024-09-24
P984,unsweetened white grape juice,1,2024-10-04
P985,red burgundy wine,3,2024-10-12
P986,raspberry-filled glazed doughnuts,4,2024-10-13
P987,ackee,1,2024-10-14
P988,quince preserves,4,2024-10-01
P989,unsweetened apple juice concentrate,4,2024-10-08
P990,beet kvas,1,2024-09-30
P991,focaccia bread,5,2024-09-21
P992,dip mix,5,2024-10-11
P993,lime gelatin,2,2024-10-10
P994,sour cream and cheddar potato chips,5,2024-10-11
P995,canned beets,1,2024-10-14
P996,tex-mex cheese,2,2024-10-16
P997,frozen dark sweet cherries,1,2024-10-14
P998,meyer lemon zest,4,2024-10-12
P999,pluots,1,2024-10-10
P1000,bosc pears,4,2024-09-29
